LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_0,0,0,34,0,0,0,0,0,59380.65357180001,0.0,59380.65357180001,12.402276614897515,646.4666631149918,58.82555768164838,0.0,9.748373978669609E-4,0.003929745569094123,1.3113379960634177E-4,6.491568688194693E-4,7.987694114883773E-4,0.06546538454644821,57.886481811572985,18.077828848330896,0.21425169101256356,2.088605609552836E-4,0.21425169101256356,6.44157290960758E-4
Track_1,1,1,8,0,0,0,0,0,12595.896212200001,0.0,12595.896212200001,14.01537105207304,567.5577866266713,1.854974992741876,0.0,0.0019789217708485757,0.0044164186286695635,8.082215546311736E-4,0.0017255624425278207,0.0011652986503469436,0.04649697011336684,24.926293237671693,14.01537105207304,0.562272573721121,0.0011126934372877872,0.562272573721121,3.221758559714756E-4
Track_3,3,3,34,0,0,0,0,0,59380.65357180001,0.0,59380.65357180001,138.3406043055611,635.3483872097942,102.82882294341148,0.0,0.0048126908879706784,0.017372375860232825,3.694512137705822E-4,0.003926761830509803,0.0041989816624663215,0.03511264427181553,285.78073036674556,138.3406043055611,0.4840795393308257,0.00232972518799051,0.484079539330826,5.794500055628309E-4
Track_4,4,4,34,0,0,0,0,0,59380.65357180001,0.0,59380.65357180001,19.990935884228453,692.0305388815644,68.63656163138715,0.0,0.0037181575313242135,0.015589253308305639,9.854103432336974E-5,0.0031127575723051285,0.0035929900728516842,0.05174319665221607,220.78662429294226,49.01623395701229,0.09054414391382806,3.366573906105033E-4,0.09054414391382806,5.333919795464995E-4
Track_5,5,5,34,0,0,0,0,0,59380.65357180001,0.0,59380.65357180001,50.61373073042272,131.41073860897285,93.60208282549927,0.0,0.0023334079436756845,0.007107225427223403,1.284780952245251E-4,0.0012751094277383245,0.0021108824599843953,0.03998701707186068,138.55928874509203,59.15991824150336,0.36528572850526797,8.523606206055517E-4,0.36528572850526797,6.062968805859445E-4
Track_6,6,6,34,0,0,0,0,0,59380.65357180001,0.0,59380.65357180001,88.1794486993355,514.9561533845316,43.63079473412176,0.0,0.0021727468735525095,0.012930508036160611,1.6493040654416377E-4,0.0013655510216641262,0.0026347867410556687,0.044947595225975794,129.01912939763312,88.1794486993355,0.6834602675667502,0.001484986159553018,0.68346026756675,5.697063471904772E-4
Track_7,7,7,23,0,0,0,0,0,39587.102381200006,0.0,39587.102381200006,88.59930790639193,57.0194778011797,41.416044535030125,0.0,0.0024605197209497283,0.007068585820092415,1.254584994033639E-4,0.002281501504267739,0.0019493728622673894,0.05250998416348644,97.40484610419858,88.59930790639193,0.9095985615706743,0.00223808519889215,0.9095985615706744,3.1226406344866275E-4
