LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_7,7,7,13,2,0,0,0,1,25191.792424400002,0.0,25191.792424400002,10.83050508420175,148.02966365173648,1667.9719035108783,0.0,0.001406388680156538,0.002845212971598972,5.784299414902262E-4,0.0011846168582937955,7.692800942914275E-4,0.020733472819511708,33.93710894141043,10.83050508420175,0.3191345822326736,4.2992197227346366E-4,0.3056921449521417,5.910478126153362E-4
Track_13,13,13,34,0,0,0,0,0,59380.65357180001,0.0,59380.65357180001,30.479782047456453,137.4151666488351,1822.7380057642815,0.0,0.002336340403150334,0.007655240200257287,2.5820840391472266E-5,0.001086643406338692,0.002323634690846382,0.027748470632907224,138.73342010526954,40.63948036635931,0.21970035788297224,5.132948227085759E-4,0.2197003578829722,7.118646962477177E-4
Track_20,20,20,30,3,0,0,0,1,57581.23982720001,0.0,57581.23982720001,34.21695836907884,981.4154134978597,2043.3160407165644,0.0,0.0016209860716842551,0.008914116572964908,1.1224517327016352E-4,0.0011048770966958295,0.0017035960534181641,0.022350477054715157,90.11763438122706,36.66454967164665,0.3796921501992597,5.942379579141254E-4,0.3665904157317611,5.815802438137523E-4
Track_23,23,23,15,0,0,0,0,0,25191.792424400002,0.0,25191.792424400002,5.4384085608171695,914.0165397316972,2533.7444968191007,0.0,5.712482308307159E-4,0.0017270141247864596,2.0613279447295355E-4,4.3403534447348797E-4,4.05022652869909E-4,0.029143831754724184,14.39076685389313,6.19062931427272,0.3779095732723874,2.1588017514584206E-4,0.37790957327238733,5.566611489670458E-4
Track_24,24,24,32,0,0,0,0,0,55781.826082600004,0.0,55781.826082600004,8.423681441867448,785.2198529920288,13.875368040421584,0.0,3.587668165512349E-4,0.0016814935522961858,2.452385106822214E-5,2.744850354961731E-4,3.3528695152588436E-4,0.05675606679869816,20.01266816506905,9.944387190583775,0.42091745950050247,1.5101121697582866E-4,0.4209174595005026,7.836643831680056E-4
Track_25,25,25,16,0,0,0,0,0,26991.206169000005,0.0,26991.206169000005,20.41131707926864,78.5351636319762,30.93371669821979,0.0,0.004729654537933213,0.008563399172768318,0.0017851575123339518,0.004433948968109992,0.002057736175476818,0.026987061835825443,127.65908074150184,41.382434671558535,0.1598892688299998,7.562210058886322E-4,0.15988926882999982,3.8145919333691213E-4
Track_26,26,26,32,0,0,0,0,0,55781.826082600004,0.0,55781.826082600004,110.06544955452668,772.373709531063,86.83304090371851,0.0,0.004079963858457353,0.011017481846091692,3.4315603608981934E-4,0.00290724670052293,0.0031640361298112584,0.02733230695594102,227.58783437576176,132.12859676520708,0.48361745633908415,0.0019731417431825406,0.48361745633908426,4.286473236296934E-4
