LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_0,0,0,13,1,0,0,0,1,23392.298796100004,0.0,23392.298796100004,77.82345638374122,691.9650796207201,22.190373384656752,0.0,0.004390716591185628,0.007726878108025384,0.0014318797443311775,0.0044629344294503485,0.00197474113492739,0.0391745469891108,101.79054418685536,77.82345638374122,0.7645450469434752,0.003326883649276746,0.7577085835955506,4.994872100443552E-4
Track_1,1,1,37,0,0,0,0,0,64778.67358920001,0.0,64778.67358920001,9.318700297791338,835.7379502369669,42.252413334600476,0.0,0.001166179256630854,0.007992426529948459,4.257900772945476E-5,6.339335607751015E-4,0.0016057914318093754,0.03442680931373222,75.54354541178598,19.01227926741332,0.12335534752830747,1.4385444748200225E-4,0.12335534752830747,6.900309694052772E-4
Track_3,3,3,12,0,0,0,0,0,19793.483596700004,0.0,19793.483596700004,52.198671524062135,756.001293910534,53.06709549325933,0.0,0.0032931411082565715,0.005148608200121773,0.001621243188400952,0.00293843098541475,0.0011119958449500884,0.044254553969949484,65.18273450789492,52.198671524062135,0.8008051812821667,0.002637164462185159,0.8008051812821667,2.4969676000982194E-4
Track_4,4,4,20,0,0,0,0,0,34188.7443943,0.0,34188.7443943,32.41229767371091,734.5098785492291,77.4272949365764,0.0,0.0012384720902499059,0.005450051189025271,8.769753954772938E-5,8.601424909244881E-4,0.0013216710238917204,0.03460016697645187,42.34180573302847,32.41229767371091,0.765491624945695,9.480400128152917E-4,0.7654916249456949,6.830241943164941E-4
Track_5,5,5,37,0,0,0,0,0,64778.67358920001,0.0,64778.67358920001,137.0731929906607,216.57887210140737,143.04173669184468,0.0,0.0028436863251990055,0.011199517835001045,8.245015904900111E-5,8.020436014027879E-4,0.0037009145959095357,0.04718085086426219,184.21022825013796,140.09201600909867,0.7441128231192995,0.0021160234595095774,0.7441128231192992,6.230854649749925E-4
Track_7,7,7,37,0,0,0,0,0,64778.67358920001,0.0,64778.67358920001,82.23517943261173,156.2627547065027,42.19362628226299,0.0,0.003286049902672118,0.017832551216823415,1.1555075432324283E-4,0.002527303030578156,0.003550685222316186,0.03587636985891574,212.86595404301963,136.96667901088819,0.3863237773382597,0.0012694792109223135,0.38632377733825973,4.063598308643125E-4
Track_8,8,8,37,0,0,0,0,0,64778.67358920001,0.0,64778.67358920001,23.111934747559964,829.2288688136495,83.61385265506514,0.0,9.673917520066596E-4,0.003454830876520616,1.55368088450387E-4,5.38781967608884E-4,8.934087614514082E-4,0.062159815350094356,62.66635453612371,23.111934747559964,0.36880930634376063,3.567830810202514E-4,0.3688093063437606,5.728190797831509E-4
